Recency,Frequency,Monetary,ClusterID
0.1933535,0.2982456,0.3502345,3
0.1268882,0.04385965,0.3502828,3
0.939577,0.07894737,0.350308,1
0.009063444,0.02192982,0.3504201,3
0.8731118,0.1184211,0.3504201,1
0.04531722,0.0745614,0.3505206,3
0.009063444,0.03947368,0.3505361,3
0.02719033,0.1491228,0.3505651,3
0.1903323,0.06578948,0.3506057,3
0.8126888,0.1929825,0.3506308,1
0.02114804,0.1140351,0.3506463,3
0.1299094,0.2149123,0.3507816,3
0.5830815,0.1008772,0.3507971,3
0.8459215,0.06140351,0.3509788,1
0.1570997,0.06140351,0.3510503,3
0.1601208,0.03508772,0.3510503,3
0.03021148,0.1754386,0.3511064,3
0.06646526,0.04385965,0.3511451,3
0.09365559,0.04385965,0.3511509,3
0.1722054,0.1447368,0.3511586,3
0.8277946,0.05263158,0.3511644,1
0.2145015,0.09649123,0.3512011,3
0.8700907,0.06578948,0.35135,1
0.6978852,0.05263158,0.3513964,1
0.05740181,0.2412281,0.351437,3
0.9728097,0.04385965,0.3514834,1
0.1268882,0.1754386,0.3515162,3
0.1691843,0.05263158,0.3515317,3
0.9939577,0.03947368,0.3515414,1
0.8459215,0.05701754,0.3515414,1
0.2386707,0.2149123,0.3516284,3
0.9969789,0.05701754,0.3516322,1
0.2114804,0.04824561,0.3517057,3
0.7613293,0.01315789,0.351725,1
0,0.04824561,0.3518294,3
0.2416918,0.05701754,0.351959,3
0.4984894,0.05701754,0.351986,3
0.5770393,0.03508772,0.352102,1
0.7432024,0.03947368,0.3521098,1
0.0755287,0.07017544,0.3521233,3
0.2567976,0,0.352133,3
0.7643505,0.1096491,0.3522045,1
0.7099698,0.2763158,0.3522547,1
0.1329305,0.06140351,0.3522644,3
0.6767372,0.1140351,0.352278,1
0.06042296,0.04824561,0.3523766,3
0.09969789,0.2719298,0.3524326,3
0.3021148,0.1929825,0.3524365,3
0.2145015,0.06578948,0.3524694,3
0.3172205,0.04824561,0.3525467,3
0.04531722,0.04824561,0.3526936,3
0.8459215,0.03070175,0.3527497,1
0.570997,0.127193,0.3527613,3
0.006042296,0.1798246,0.3527613,3
0.7129909,0.06140351,0.3528135,1
0.4561934,0.06578948,0.3528367,3
0.1148036,0.2631579,0.3529585,3
0.1903323,0.05701754,0.3530609,3
0.4833837,0.381579,0.3530706,2
0.347432,0.05701754,0.3531402,3
0.8006042,0.01754386,0.3531537,1
0.2205438,0.02631579,0.353173,3
0.2809668,0.04385965,0.3532233,3
0.102719,0.06578948,0.3534321,3
0.1268882,0.1359649,0.3535114,3
0.5407855,0.04824561,0.3535442,3
0.4592145,0.09210526,0.3536448,3
0.7885196,0.25,0.3537008,1
0.510574,0.04824561,0.3538052,3
0.2114804,0.07894737,0.353929,3
0.9123867,0.06578948,0.3540449,1
0.05438067,0.4210526,0.3540449,2
0.1117825,0.05263158,0.3540643,3
0.6465257,0.05263158,0.3541513,1
0.1299094,0.06140351,0.3541532,3
0.7311178,0.1140351,0.3541687,1
0.009063444,0.07894737,0.3542209,3
0.1691843,0.09649123,0.3542518,3
0.3202417,0.06578948,0.3542673,3
0.05438067,0.1622807,0.3543098,3
0.2205438,0.3991228,0.3543195,2
0.1480363,0.00877193,0.3543736,3
0.7915408,0.03508772,0.3544722,1
0.3232628,0.04824561,0.354478,3
0.3987916,0.0745614,0.3545805,3
0.05135952,0.1754386,0.3546945,3
0.2416918,0.05701754,0.3547216,3
0.6042296,0.127193,0.3548898,1
0.2809668,0.03508772,0.3549168,3
0.04833837,0.06140351,0.3549536,3
0.2114804,0.06578948,0.3549555,3
0.2567976,0.03508772,0.3549806,3
0.1691843,0.06578948,0.3550096,3
0.1178248,0.03070175,0.355029,3
0.1661631,0.1184211,0.3550599,3
0.009063444,0.07017544,0.3551199,3
0.4018127,0,0.3551953,3
0.1208459,0.131579,0.3551953,3
0.03021148,0.05263158,0.3552532,3
0.1691843,0.2324561,0.3553905,3
0.2205438,0.06578948,0.3554156,3
0.1752266,0.01315789,0.3554272,3
0.7250755,0.06140351,0.355435,1
0.03021148,0.05701754,0.3554852,3
0.5830815,0.1842105,0.3556476,3
0.01208459,0.122807,0.3556496,3
0.03021148,0.06578948,0.3556824,3
0.9365559,0.08333334,0.3557481,1
0.1057402,0.06578948,0.3558061,3
0.009063444,0.1052632,0.3558294,3
0.9818731,0.1842105,0.3558951,1
0.2145015,0.03947368,0.3559318,3
0.1389728,0.127193,0.3559318,3
0.009063444,0.2587719,0.3561464,3
0.1752266,0.08333334,0.3561503,3
0.9969789,0,0.3562005,1
0.04531722,0.04824561,0.3562295,3
0.04229607,0.03070175,0.3562508,3
0.1299094,0.02631579,0.3563069,3
0.7854985,0.06140351,0.3564345,1
0.03323263,0.2763158,0.3564402,3
0.8036254,0.004385965,0.3564944,1
0.05135952,0.08333334,0.3565292,3
0.1178248,0.04385965,0.356562,3
0.6586103,0.05263158,0.3565988,1
0.3595166,0.01754386,0.3566065,3
0.7069486,0.1403509,0.3566336,1
0,0.04385965,0.3566819,3
0.2688822,0.1140351,0.3567283,3
0.6555891,0.02631579,0.3567882,1
0.9697885,0.04824561,0.3567902,1
0.3595166,0.03508772,0.3569932,3
0.08459215,0.1666667,0.3569951,3
0.2356495,0.06578948,0.3570086,3
0.8096676,0.2280702,0.357115,1
0.4048338,0.07894737,0.3571324,3
0.6102719,0.03070175,0.3571904,1
0.05740181,0.07017544,0.3572445,3
0.1752266,0.04385965,0.3573411,3
0.1389728,0.04824561,0.3573411,3
0.06646526,0.004385965,0.3574224,3
0.1903323,0.03947368,0.3574339,3
0.1268882,0.04385965,0.3574378,3
0.7613293,0.07894737,0.3575983,1
0.5558912,0.3245614,0.3576853,2
0.6072508,0.03508772,0.3576891,1
0.04531722,0.03070175,0.3578245,3
0.8157099,0.0877193,0.3578825,1
0.2567976,0.05263158,0.3579076,3
0.4531722,0.1666667,0.3579172,3
0.407855,0.1535088,0.3579424,3
0.2326284,0.06140351,0.3579733,3
0.1480363,0.1710526,0.3580081,3
0.7069486,0.07894737,0.3580159,1
0.6404834,0.1710526,0.3580236,1
0.6797583,0.05701754,0.3580275,1
0.1268882,0.1491228,0.3581667,3
0.3716012,0.01315789,0.3581821,3
0.05438067,0.122807,0.3582653,3
0.04229607,0.2017544,0.3583484,3
0.1691843,0.131579,0.3585591,3
0.8247734,0.122807,0.3586403,1
0.0755287,0.245614,0.3586519,3
0.1873112,0.08333334,0.3587544,3
0.7613293,0.1754386,0.3588201,1
0.03021148,0.2675439,0.3589922,3
0.5347432,0.07894737,0.3590269,3
0.7492447,0.07894737,0.3590328,1
0.8640484,0.04385965,0.3590424,1
0.6555891,0.00877193,0.3591391,1
0.09667674,0.05701754,0.3592474,3
0.9637462,0.1008772,0.3592647,1
0.02416918,0.1008772,0.3592802,3
0.8036254,0.3026316,0.3592937,1
0.01812689,0.06578948,0.3593691,3
0.7401813,0.05701754,0.3593711,1
0.08459215,0.04385965,0.3594407,3
0.2628399,0.05701754,0.3594813,3
0.7009063,0.1140351,0.3594929,1
0.5649547,0.1491228,0.3595025,3
0.1299094,0.1535088,0.3595122,3
0.592145,0.1798246,0.359518,3
0.7945619,0.1447368,0.3595219,1
0.8247734,0.03947368,0.3597925,1
0.5498489,0.0745614,0.3600729,3
0.9577039,0.06140351,0.3601057,1
0.3353474,0.05263158,0.3601444,3
0.003021148,0.01315789,0.360183,3
0.5498489,0.3289474,0.3602198,2
0.2054381,0.1052632,0.3602217,3
0.1148036,0.0877193,0.3602333,3
0.08761329,0.06140351,0.360241,3
0.04229607,0.0877193,0.3602991,3
0.6374623,0.07894737,0.3603068,1
0.07250755,0.03070175,0.3603377,3
0.592145,0.01315789,0.3604247,1
0.1480363,0.0745614,0.3604614,3
0.1903323,0.05263158,0.3604672,3
0.2265861,0.07017544,0.3604962,3
0.4743202,0.122807,0.3605272,3
0.01208459,0.4868421,0.3605388,2
0.006042296,0.06578948,0.3608693,3
0.5770393,0.06578948,0.3609389,3
0.1903323,0.09210526,0.3609757,3
0.5649547,0.09649123,0.3610878,3
0.6404834,0.09649123,0.361111,1
0.5770393,0.06578948,0.3611574,3
0.3867069,0.06140351,0.3612038,3
0.06344411,0.245614,0.3613082,3
0.09063444,0.06140351,0.3613352,3
0.5619335,0.1622807,0.3613681,3
0.08459215,0.05701754,0.36143,3
0.7673716,0.07017544,0.3614339,1
0.2205438,0.03508772,0.361575,3
0.939577,0.09210526,0.3616427,1
0.2537764,0.3114035,0.3617567,2
0.03021148,0.05263158,0.3618166,3
0.0694864,0.131579,0.3619559,3
0.1691843,0.04385965,0.3619887,3
0.01208459,0.0745614,0.3621008,3
0.08459215,0.1842105,0.3621047,3
0.7069486,0.06578948,0.3621066,1
0.3504532,0.07894737,0.3621743,3
0.1570997,0.05701754,0.3622748,3
0.1057402,0.1403509,0.3623135,3
0.0694864,0.04385965,0.3623579,3
0.04229607,0.2368421,0.3624237,3
0.1933535,0.07017544,0.3624739,3
0.4561934,0.04824561,0.362503,3
0.4259819,0.06140351,0.3626035,3
0.2145015,0.2894737,0.3626711,3
0.7673716,0.2324561,0.3627175,1
0.3172205,0.004385965,0.3628799,3
0.06344411,0.03508772,0.3630636,3
0.2598187,0.127193,0.36311,3
0.102719,0.07017544,0.363139,3
0.1601208,0.245614,0.363313,3
0.4501511,0.02192982,0.3633575,3
0.1903323,0.03070175,0.3634309,3
0.06344411,0.1052632,0.3634676,3
0.08459215,0.0877193,0.363574,3
0.3383686,0.05701754,0.3635817,3
0.2960725,0.09649123,0.3636281,3
0.6646526,0.0745614,0.3636629,1
0.9365559,0.2412281,0.3637866,1
0.5226586,0.1052632,0.3638098,3
0.07250755,0.2368421,0.3638988,3
0.7069486,0.0745614,0.3639162,1
0.4743202,0.03508772,0.3639258,3
0.0755287,0.06140351,0.3639316,3
0.07250755,0.2763158,0.3639645,3
0.5166163,0.06140351,0.3640032,3
0.2145015,0.05701754,0.3640921,3
0.5951661,0.06578948,0.3641269,1
0.5075529,0.3464912,0.3641365,2
0.1178248,0.377193,0.3642061,2
0.4531722,0.1096491,0.3642313,3
0.0694864,0.07894737,0.364297,3
0.04833837,0.0745614,0.3643202,3
0.18429,0.377193,0.3643821,2
0.02416918,0.0745614,0.3643859,3
0.7885196,0.1578947,0.3644111,1
0.1601208,0.3508772,0.3644594,2
0.06344411,0.01754386,0.3645329,3
0.3625378,0.06140351,0.3646005,3
0.6374623,0.05701754,0.3647301,1
0.2084592,0.06578948,0.3647629,3
0.7462236,0.07894737,0.3647649,1
0.1480363,0.1096491,0.3647842,3
0.9335347,0.1710526,0.3650181,1
0.1903323,0.09210526,0.36508,3
0.8670695,0.03508772,0.3651418,1
0.2749245,0.05263158,0.3652172,3
0.02416918,0.0877193,0.3652308,3
0.5951661,0.377193,0.3652385,2
0.8157099,0.2192982,0.3652636,1
0.05438067,0.05701754,0.3652868,3
0.1963746,0.0877193,0.3653004,3
0.6616314,0.01315789,0.3654376,1
0.2990937,0.0745614,0.3654705,3
0.8308157,0.02631579,0.3654802,1
0.7945619,0.06578948,0.3655014,1
0.1510574,0.05263158,0.3655575,3
0.1208459,0.3377193,0.3655594,2
0.5558912,0.1359649,0.3656522,3
0.265861,0.05263158,0.3657392,3
0.7371601,0.09210526,0.3657818,1
0.7975831,0.2587719,0.3657895,1
0.8731118,0.08333334,0.3658185,1
0.3806646,0.0745614,0.3659364,3
0.7945619,0.0877193,0.3659673,1
0.02719033,0.1491228,0.3660273,3
0.1691843,0.02192982,0.3660311,3
0.4229607,0.07894737,0.3660659,3
0.03021148,0.08333334,0.3661162,3
0.1178248,0.05263158,0.366122,3
0.2326284,0.07894737,0.3661993,3
0.03323263,0.495614,0.3662728,2
0.8157099,0.0877193,0.3663056,1
0.18429,0.122807,0.3663231,3
0.5317221,0.03947368,0.3663424,3
0.9577039,0.03070175,0.3663656,1
0.9093655,0.0877193,0.3663888,1
0.02114804,0.5263158,0.3664642,2
0.2628399,0.2324561,0.3664777,3
0.2265861,0.06578948,0.3664971,3
0.009063444,0.0745614,0.3665918,3
0.5196375,0.09210526,0.3666266,3
0.2839879,0.122807,0.3666266,3
0.7492447,0.07017544,0.3666885,1
0.05135952,0.122807,0.366731,3
0.3927492,0.004385965,0.3667484,3
0.4471299,0.377193,0.3668373,2
0.8308157,0.0745614,0.3668528,1
0.2960725,0.0745614,0.3668876,3
0.2175227,0.04385965,0.3669378,3
0.265861,0.0745614,0.3669533,3
0.006042296,0.06140351,0.3669707,3
0.5287009,0.03508772,0.3669784,3
0.6072508,0.06140351,0.3670519,1
0.1299094,0.04385965,0.3671138,3
0.7401813,0.04824561,0.3671331,1
0.02114804,0.06140351,0.3671331,3
0.9063444,0.04824561,0.3671428,1
0.04229607,0.08333334,0.367166,3
0.8489426,0.06140351,0.3672085,1
0.05438067,0.09649123,0.3672375,3
0.8882175,0.06578948,0.3672974,1
0.7009063,0.0745614,0.367309,1
0.7643505,0.06140351,0.3673226,1
0.5558912,0.0877193,0.3673593,3
0.2356495,0.06140351,0.367367,3
0.1540785,0.06578948,0.3673709,3
0.7190332,0.0877193,0.3674637,1
0.6586103,0.02631579,0.3674753,1
0.07250755,0.08333334,0.3675062,3
0.4652568,0.05701754,0.3675255,3
0.1057402,0.08333334,0.3675951,3
0.2265861,0.131579,0.3676145,3
0.2628399,0.02631579,0.3676164,3
0.652568,0.2719298,0.3676763,1
0.4471299,0.05263158,0.3676841,3
0.05135952,0.0745614,0.3677324,3
0.9546828,0.01754386,0.3677614,1
0.02416918,0.03508772,0.3678059,3
0.7401813,0.03947368,0.3678097,1
0.2084592,0.0877193,0.3679199,3
0.003021148,0.3464912,0.3679238,2
0.1480363,0.07017544,0.3680243,3
0.5558912,0.06140351,0.3680437,3
0.6404834,0.06578948,0.3680514,1
0.489426,0.04824561,0.3681191,3
0.2356495,0.08333334,0.3681268,3
0.4501511,0.04385965,0.3681712,3
0.3413897,0.2763158,0.3682138,3
0.7190332,0.1491228,0.3682312,1
0.8519638,0.0745614,0.3682602,1
0.5166163,0.06578948,0.368293,3
0.009063444,0.1403509,0.3683066,3
0.1933535,0.03508772,0.3683762,3
0.223565,0.06578948,0.3684303,3
0.3383686,0.02192982,0.3684999,3
0.6435046,0.02631579,0.3685289,1
0.7250755,0.03070175,0.3685347,1
0.9154078,0.04385965,0.3685927,1
0.06042296,0.1008772,0.3685946,3
0.006042296,0.08333334,0.3686584,3
0.7129909,0.07894737,0.3686604,1
0.03021148,0.07894737,0.3687068,3
0.4954683,0.07894737,0.3687396,3
0.1903323,0.04385965,0.3687783,3
0.4652568,0.0745614,0.3687783,3
0.836858,0.08333334,0.3688827,1
0.08761329,0.09649123,0.3689059,3
0.7643505,0.0745614,0.3690084,1
0.939577,0.0745614,0.3690103,1
0.04229607,0.2324561,0.3690567,3
0.2900302,0.05263158,0.3690799,3
0.2205438,0.09210526,0.3690915,3
0.1178248,0.04824561,0.3691302,3
0.08459215,0.381579,0.369192,2
0.3806646,0.1622807,0.3692732,3
0.223565,0.03947368,0.3693467,3
0.4652568,0.0877193,0.3693563,3
0.7250755,0.07017544,0.3693563,1
0.04229607,0.09210526,0.3693796,3
0.3595166,0.2982456,0.3694723,3
0.2870091,0.2017544,0.3694936,3
0.5679758,0.0877193,0.3695439,3
0.4652568,0.07894737,0.3696309,3
0.163142,0.4254386,0.3696579,2
0.8036254,0.00877193,0.3696947,1
0.06042296,0.1008772,0.3696985,3
0.04833837,0.05263158,0.3698223,3
0.5558912,0.0877193,0.3698454,3
0.7945619,0.04824561,0.3698532,1
0.8761329,0.09649123,0.3698667,1
0.0755287,0.3201754,0.3698725,2
0.8519638,0.08333334,0.3699363,1
0.9003021,0.06140351,0.3699363,1
0.5407855,0.3026316,0.3700098,2
0.1480363,0.05701754,0.3701045,3
0.05135952,0,0.3701355,3
0.223565,0.06140351,0.3701992,3
0.2356495,0.08333334,0.3702746,3
0.4622357,0.1403509,0.3703056,3
0.07250755,0.25,0.370321,3
0.06042296,0.06578948,0.3703829,3
0.2416918,0.0877193,0.3704467,3
0.1691843,0.0877193,0.3705337,3
0.1812689,0.2675439,0.370553,3
0.1268882,0.0877193,0.370553,3
0.1993958,0.09649123,0.3706613,3
0.5770393,0.0877193,0.3706845,3
0.9607251,0.1052632,0.3707096,1
0.8338369,0.02192982,0.3707193,1
0.429003,0.03947368,0.3708353,3
0.1148036,0.09649123,0.3708759,3
0.08459215,0.2236842,0.3708856,3
0.1329305,0.0877193,0.3709397,3
0.04531722,0.01315789,0.3709706,3
0.6042296,0,0.3709706,1
0,0.1578947,0.3710383,3
0.7885196,0.05263158,0.3711349,1
0.05438067,0.0745614,0.3711446,3
0.3655589,0.06578948,0.3712219,3
0.5981873,0.1008772,0.3712741,1
0.102719,0.07894737,0.3713089,3
0.0694864,0.07894737,0.3713573,3
0.836858,0.04385965,0.3714346,1
0.09063444,0.09210526,0.3715216,3
0.223565,0.09649123,0.371539,3
0.7885196,0.09210526,0.3715815,1
0.3897281,0.05701754,0.3715892,3
0.1268882,0.2368421,0.3716047,3
0.02719033,0.07017544,0.3716376,3
0.1510574,0.1140351,0.3716724,3
0.510574,0.09210526,0.3716879,3
0.09667674,0.0745614,0.3717536,3
0.9123867,0.08333334,0.3718193,1
0.03323263,0.1491228,0.3718367,3
0.9758308,0.04385965,0.3718406,1
0.5589124,0.00877193,0.3718599,3
0.07250755,0.07017544,0.3718599,3
0.6767372,0.08333334,0.3718947,1
0.9335347,0.122807,0.3719063,1
0.1480363,0.06140351,0.3720436,3
0.1933535,0.1008772,0.3721112,3
0.1087613,0.1096491,0.372177,3
0.8277946,0.09649123,0.372262,1
0.08459215,0.08333334,0.3723394,3
0.07250755,0.0877193,0.3723548,3
0.8066465,0.01754386,0.3723896,1
0.5740181,0.1710526,0.3724844,3
0.9335347,0.07017544,0.3725172,1
0.2537764,0.245614,0.3725424,3
0.6374623,0.1710526,0.3725443,1
0.01812689,0.2719298,0.3726583,3
0.7824773,0.09649123,0.3726951,1
0.3202417,0.02192982,0.3727337,3
0.5196375,0.1052632,0.3728323,3
0.652568,0.122807,0.3728517,1
0.03323263,0.368421,0.3728594,2
0.03021148,0.00877193,0.3729039,3
0.05438067,0.06140351,0.3729039,3
0.009063444,0.3464912,0.3729097,2
0.7492447,0.05263158,0.3730121,1
0.1540785,0.06140351,0.3730276,3
0.1722054,0.07017544,0.3730856,3
0.4018127,0.05701754,0.3731049,3
0.02416918,0.1096491,0.3731146,3
0.2719033,0.0877193,0.3731629,3
0.1993958,0.06140351,0.3733504,3
0.1238671,0.2412281,0.3733678,3
0.7099698,0.07894737,0.3733968,1
0.4954683,0.00877193,0.3734645,3
0.3383686,0.09210526,0.3734916,3
0.6012084,0.127193,0.3735225,3
0.05135952,0.0877193,0.3736211,3
0.1903323,0.0745614,0.3737622,3
0.5256798,0.07017544,0.3737796,3
0.1329305,0.4078947,0.3738473,2
0.2084592,0.03070175,0.3738628,3
0.1510574,0.09210526,0.3739285,3
0.009063444,0.08333334,0.3740735,3
0.1601208,0.1710526,0.3741083,3
0.9063444,0.09210526,0.3741643,1
0.6223565,0.1798246,0.3742011,1
0.429003,0.004385965,0.3742243,3
0.1057402,0.07017544,0.3742668,3
0.003021148,0.0745614,0.3742765,3
0.8126888,0.09210526,0.3742997,1
0.3897281,0.09210526,0.3743383,3
0.02719033,0.004385965,0.3743731,3
1,0.122807,0.3744002,1
0.2326284,0.1666667,0.3744369,3
0.8006042,0.08333334,0.3745471,1
0.244713,0.09210526,0.3745665,3
0.4864048,0.03508772,0.3746245,3
0.1752266,0.1184211,0.374694,3
0.07250755,0.0745614,0.374783,3
0.7734139,0.09649123,0.3748758,1
0.2175227,0.08333334,0.3748951,3
0.429003,0.08333334,0.3749048,3
0.5740181,0.04385965,0.3749492,3
0.09365559,0.04385965,0.3749531,3
0.1238671,0.1008772,0.3750111,3
0,0.06140351,0.3750981,3
0.223565,0.1184211,0.3751116,3
0.1299094,0.1973684,0.3751658,3
0.6374623,0.0745614,0.3751754,1
0.8489426,0.05701754,0.3751851,1
0.2054381,0.2192982,0.3752624,3
0.244713,0.0745614,0.3752837,3
0.05438067,0.2017544,0.3752876,3
0.009063444,0.1929825,0.3753011,3
0.223565,0.0877193,0.3753378,3
0.5679758,0.03070175,0.3753591,3
0.6132931,0.07894737,0.3754461,1
0.223565,0.1052632,0.3754751,3
0.08761329,0.06578948,0.3755002,3
0.1570997,0.1403509,0.375564,3
0.5407855,0.1973684,0.3756085,3
0.006042296,0.2631579,0.3756568,3
0.7250755,0.09649123,0.3756781,1
0.03927492,0.0877193,0.3757071,3
0.0694864,0.2192982,0.3757477,3
0.1601208,0.08333334,0.3757516,3
0.1903323,0.07894737,0.3758134,3
0.4712991,0.4298246,0.375856,2
0.03323263,0.1096491,0.3760532,3
0.1570997,0.04824561,0.3760551,3
0.02416918,0.04824561,0.3761653,3
0.2809668,0.09210526,0.3762059,3
0.009063444,0.1842105,0.3762387,3
0.3172205,0.0877193,0.3762793,3
0.3504532,0.377193,0.3762793,2
0.8036254,0.1140351,0.3763238,1
0.09667674,0.3289474,0.3763238,2
0.1933535,0.1184211,0.3763354,3
0.6495468,0.2850877,0.3764611,1
0.3383686,0.06140351,0.376521,3
0.08459215,0.1798246,0.3766022,3
0.1722054,0.03947368,0.376608,3
0.08761329,0.08333334,0.376635,3
0.3655589,0.02192982,0.376693,3
0.2628399,0.02631579,0.3768574,3
0.4984894,0.07017544,0.3768825,3
0.05438067,0.07894737,0.3769251,3
0.1812689,0.03508772,0.3770352,3
0.6223565,0.03947368,0.3770758,1
0.2416918,0.004385965,0.3770797,3
0.6827794,0.1622807,0.3771532,1
0.4410876,0,0.377188,3
0.1299094,0.2324561,0.3771976,3
0.1510574,0.07894737,0.3772015,3
0,0.004385965,0.3774664,3
0.01812689,0.245614,0.3774683,3
0.1812689,0.368421,0.3774973,2
0.04229607,0.5570176,0.3776461,2
0.4682779,0.1798246,0.377681,3
0.4169184,0.09210526,0.3777022,3
0.02416918,0.08333334,0.377708,3
0.5135952,0.1140351,0.3777138,3
0.03021148,0.08333334,0.3777795,3
0.1601208,0.1447368,0.3778646,3
0.08459215,0.1096491,0.378027,3
0.7432024,0.09649123,0.3780366,1
0.1480363,0.07017544,0.378112,3
0.5075529,0.07017544,0.3781237,3
0.4471299,0.09210526,0.378172,3
0.2296073,0.1798246,0.378172,3
0.8670695,0.07894737,0.378172,1
0.8942598,0.05263158,0.3781817,1
0.2930514,0.25,0.3781991,3
0.04833837,0.5043859,0.3782164,2
0.06646526,0.02192982,0.3782203,3
0.08459215,0.0877193,0.37823,3
0.1903323,0.07894737,0.3782667,3
0.1087613,0.0745614,0.3782822,3
0.2598187,0.0877193,0.3783363,3
0.9365559,0.05701754,0.3783557,1
0.04833837,0.07894737,0.3783788,3
0.7613293,0.0745614,0.3783943,1
0.07854985,0.3596491,0.3784136,2
0.4954683,0.09210526,0.378489,3
0.05135952,0.2061404,0.3785799,3
0.9123867,0.254386,0.3785973,1
0.02416918,0.1666667,0.3786708,3
0.102719,0.09649123,0.378953,3
0.09667674,0.4210526,0.3789994,2
0.6223565,0.08333334,0.379245,1
0.1933535,0.09210526,0.379272,3
0.04531722,0.2017544,0.3794924,3
0.6404834,0.01754386,0.3795543,1
0.2507553,0.1008772,0.3795949,3
0.3383686,0.3289474,0.3797012,2
0.4773414,0.245614,0.3797631,3
0.08761329,0.08333334,0.3798288,3
0.570997,0.3070175,0.3798829,2
0.1691843,0.0877193,0.3799602,3
0.08459215,0.2587719,0.380026,3
0.04833837,0.368421,0.3801246,2
0.1963746,0.06578948,0.3801613,3
0.8489426,0.01315789,0.3801729,1
0.7462236,0.04824561,0.3802831,1
0.1903323,0.2236842,0.3803082,3
0.4018127,0.09210526,0.3803662,3
0.3746223,0.04824561,0.3803856,3
0.8338369,0.381579,0.3803914,1
0.02416918,0.08333334,0.3804339,3
0.1752266,0.122807,0.3806833,3
0.09667674,0.3114035,0.3807548,2
0.7220544,0.1447368,0.3807915,1
0.8338369,0.09210526,0.3808689,1
0.1057402,0.1184211,0.3809849,3
0.7432024,0.07894737,0.3810042,1
0.003021148,0.127193,0.3810603,3
0.2688822,0.09649123,0.3810699,3
0.2779456,0.0745614,0.3812072,3
0.5226586,0.1096491,0.3812169,3
0.1299094,0.1096491,0.3812265,3
0.7190332,0.09210526,0.3812381,1
0.04229607,0.0877193,0.3812652,3
0.4954683,0.2105263,0.3812652,3
0.7311178,0.07017544,0.3812807,1
0.01812689,0.2280702,0.3813,3
0.9425982,0.06578948,0.3813232,1
0.1389728,0.1929825,0.3813367,3
0.03323263,0.09210526,0.3814005,3
0.7824773,0.1710526,0.3814083,1
0.0694864,0.3552631,0.3814237,2
0.8308157,0.1008772,0.3814295,1
0.0755287,0.2324561,0.3814392,3
0.1933535,0.4254386,0.3814431,2
0.2507553,0.04385965,0.3814566,3
0.1993958,0.1008772,0.3815649,3
0.9274924,0.09649123,0.381588,1
0.3595166,0.1008772,0.3816615,3
0.1087613,0.4035088,0.3817311,2
0.03021148,0.06578948,0.3817466,3
0.0694864,0.1885965,0.3818742,3
0.08459215,0.1008772,0.381909,3
0.09365559,0.1140351,0.3819186,3
0.3293051,0.07017544,0.3819786,3
0.7643505,0.07017544,0.3819786,1
0.163142,0.2675439,0.3820443,3
0.7039275,0.09210526,0.3820965,1
0.1812689,0.09210526,0.3821178,3
0.1601208,0.05263158,0.3821216,3
0.3172205,0.2631579,0.3821835,3
0.009063444,0.245614,0.3822067,3
0.4773414,0.122807,0.3822608,3
0.03021148,0.09649123,0.3823188,3
0.4350453,0.254386,0.3824232,3
0.2537764,0.127193,0.3824677,3
0.8459215,0.1754386,0.3825218,1
0.8247734,0.06140351,0.3825953,1
0.8459215,0.09210526,0.3827461,1
0.009063444,0.1403509,0.3828176,3
0.0694864,0.1929825,0.3829065,3
0.1933535,0.07894737,0.3829278,3
0.1782477,0.3289474,0.3829336,2
0.7401813,0.1359649,0.3829433,1
0.04531722,0.07894737,0.38298,3
0.1389728,0.1008772,0.3829916,3
0.03323263,0.3596491,0.3830322,2
0.6193354,0.06578948,0.3830747,1
0.1117825,0.09210526,0.383125,3
0.02114804,0.1140351,0.3831269,3
0.7854985,0.1008772,0.3831578,1
0.1299094,0.01754386,0.3831965,3
0.01208459,0.3333333,0.3832352,2
0.006042296,0.1491228,0.3832391,3
0.1691843,0.4342105,0.3832797,2
0.009063444,0.05701754,0.3833937,3
0.8338369,0.03508772,0.38356,1
0.347432,0.1096491,0.3836064,3
0.1933535,0.1008772,0.3836489,3
0.6132931,0.127193,0.3839002,1
0.9214501,0.1052632,0.3839099,1
0.9305136,0.0877193,0.3839408,1
0.1903323,0.09649123,0.3839892,3
0.5589124,0.131579,0.3840665,3
0.07250755,0.07894737,0.3841129,3
0.09063444,0.1052632,0.3841748,3
0.1873112,0.1666667,0.3843874,3
0.1178248,0.1578947,0.3844899,3
0.003021148,0.2105263,0.3845189,3
0.7854985,0.1008772,0.3845943,1
0.05438067,0.2807018,0.3846039,2
0.1570997,0.1096491,0.3846136,3
0.1782477,0.1052632,0.3846426,3
0.3987916,0.0877193,0.3846755,3
0.9003021,0.09210526,0.3847663,1
0.0755287,0.2982456,0.3848649,2
0.003021148,0.09649123,0.384948,3
0.09667674,0.245614,0.3849751,3
0.006042296,0.0877193,0.3850428,3
0.1057402,0.1842105,0.3850467,3
0.9425982,0.1008772,0.3851974,1
0.05740181,0.2105263,0.3852825,3
0.7734139,0.1052632,0.3853038,1
0.223565,0.06140351,0.385331,3
0.01208459,0.04385965,0.3853656,3
0.1329305,0.02631579,0.38547,3
0.9425982,0.1842105,0.3858373,1
0.06042296,0.09649123,0.3859147,3
0.6555891,0.00877193,0.38605,1
